Path,Line Coverage,Function Coverage,Region Coverage
src/zeek/auxil/broker/caf/libcaf_core/caf/input_range.hpp,0.00% (0/30),0.00% (0/8),0.00% (0/13)
src/zeek/auxil/broker/caf/libcaf_core/caf/inspector_access.hpp,12.01% (40/333),16.39% (10/61),12.40% (16/129)
src/zeek/auxil/broker/caf/libcaf_core/caf/inspector_access_base.hpp,0.00% (0/54),0.00% (0/4),0.00% (0/47)
src/zeek/auxil/broker/caf/libcaf_core/caf/inspector_access_type.hpp,85.71% (24/28),100.00% (1/1),67.74% (21/31)
src/zeek/auxil/broker/caf/libcaf_core/caf/intrusive/drr_cached_queue.hpp,62.20% (51/82),57.14% (8/14),62.50% (25/40)
src/zeek/auxil/broker/caf/libcaf_core/caf/intrusive/drr_queue.hpp,62.50% (20/32),75.00% (3/4),63.16% (12/19)
src/zeek/auxil/broker/caf/libcaf_core/caf/intrusive/fifo_inbox.hpp,63.10% (53/84),61.90% (13/21),61.11% (22/36)
src/zeek/auxil/broker/caf/libcaf_core/caf/intrusive/forward_iterator.hpp,0.00% (0/15),0.00% (0/5),0.00% (0/5)
src/zeek/auxil/broker/caf/libcaf_core/caf/intrusive/lifo_inbox.hpp,68.60% (83/121),80.00% (16/20),71.64% (48/67)
src/zeek/auxil/broker/caf/libcaf_core/caf/intrusive/new_round_result.hpp,0.00% (0/6),0.00% (0/2),0.00% (0/2)
src/zeek/auxil/broker/caf/libcaf_core/caf/intrusive/singly_linked.hpp,100.00% (2/2),100.00% (1/1),100.00% (1/1)
src/zeek/auxil/broker/caf/libcaf_core/caf/intrusive/task_queue.hpp,74.63% (100/134),73.91% (17/23),69.49% (41/59)
src/zeek/auxil/broker/caf/libcaf_core/caf/intrusive/wdrr_dynamic_multiplexed_queue.hpp,41.18% (35/85),46.15% (6/13),39.53% (17/43)
src/zeek/auxil/broker/caf/libcaf_core/caf/intrusive/wdrr_fixed_multiplexed_queue.hpp,62.14% (64/103),64.29% (18/28),57.50% (23/40)
src/zeek/auxil/broker/caf/libcaf_core/caf/intrusive_cow_ptr.hpp,53.06% (26/49),55.56% (10/18),55.00% (11/20)
src/zeek/auxil/broker/caf/libcaf_core/caf/intrusive_ptr.hpp,82.98% (78/94),82.14% (23/28),86.84% (33/38)
src/zeek/auxil/broker/caf/libcaf_core/caf/ipv4_address.hpp,0.00% (0/26),0.00% (0/8),0.00% (0/8)
src/zeek/auxil/broker/caf/libcaf_core/caf/ipv4_endpoint.hpp,0.00% (0/20),0.00% (0/7),0.00% (0/7)
src/zeek/auxil/broker/caf/libcaf_core/caf/ipv4_subnet.hpp,0.00% (0/10),0.00% (0/3),0.00% (0/3)
src/zeek/auxil/broker/caf/libcaf_core/caf/ipv6_address.hpp,0.00% (0/18),0.00% (0/6),0.00% (0/6)
src/zeek/auxil/broker/caf/libcaf_core/caf/ipv6_endpoint.hpp,0.00% (0/20),0.00% (0/7),0.00% (0/7)
src/zeek/auxil/broker/caf/libcaf_core/caf/ipv6_subnet.hpp,0.00% (0/10),0.00% (0/3),0.00% (0/3)
src/zeek/auxil/broker/caf/libcaf_core/caf/json_reader.hpp,0.00% (0/33),0.00% (0/11),0.00% (0/11)
src/zeek/auxil/broker/caf/libcaf_core/caf/json_writer.hpp,0.00% (0/33),0.00% (0/11),0.00% (0/11)
src/zeek/auxil/broker/caf/libcaf_core/caf/load_inspector.hpp,0.00% (0/82),0.00% (0/13),0.00% (0/55)
src/zeek/auxil/broker/caf/libcaf_core/caf/load_inspector_base.hpp,0.00% (0/95),0.00% (0/9),0.00% (0/93)
src/zeek/auxil/broker/caf/libcaf_core/caf/local_actor.hpp,49.59% (61/123),55.56% (15/27),54.76% (23/42)
src/zeek/auxil/broker/caf/libcaf_core/caf/locks.hpp,0.00% (0/31),0.00% (0/7),0.00% (0/13)
src/zeek/auxil/broker/caf/libcaf_core/caf/logger.hpp,20.83% (5/24),33.33% (3/9),42.86% (6/14)
src/zeek/auxil/broker/caf/libcaf_core/caf/mailbox_element.hpp,30.77% (8/26),28.57% (2/7),28.57% (2/7)
src/zeek/auxil/broker/caf/libcaf_core/caf/make_actor.hpp,100.00% (7/7),100.00% (1/1),100.00% (2/2)
src/zeek/auxil/broker/caf/libcaf_core/caf/make_config_option.hpp,61.29% (19/31),80.00% (4/5),76.92% (10/13)
src/zeek/auxil/broker/caf/libcaf_core/caf/make_copy_on_write.hpp,0.00% (0/3),0.00% (0/1),0.00% (0/1)
src/zeek/auxil/broker/caf/libcaf_core/caf/make_counted.hpp,100.00% (3/3),100.00% (1/1),100.00% (1/1)
src/zeek/auxil/broker/caf/libcaf_core/caf/make_sink_result.hpp,100.00% (2/2),100.00% (1/1),100.00% (1/1)
src/zeek/auxil/broker/caf/libcaf_core/caf/make_source_result.hpp,0.00% (0/5),0.00% (0/2),0.00% (0/2)
src/zeek/auxil/broker/caf/libcaf_core/caf/message.hpp,48.48% (48/99),41.94% (13/31),48.84% (21/43)
src/zeek/auxil/broker/caf/libcaf_core/caf/message_builder.hpp,0.00% (0/6),0.00% (0/2),0.00% (0/2)
src/zeek/auxil/broker/caf/libcaf_core/caf/message_handler.hpp,0.00% (0/27),0.00% (0/8),0.00% (0/8)
src/zeek/auxil/broker/caf/libcaf_core/caf/message_id.hpp,48.39% (45/93),51.72% (15/29),54.05% (20/37)
src/zeek/auxil/broker/caf/libcaf_core/caf/meta/annotation.hpp,0.00% (0/3),0.00% (0/1),0.00% (0/1)
src/zeek/auxil/broker/caf/libcaf_core/caf/meta/omittable_if_empty.hpp,0.00% (0/6),0.00% (0/2),0.00% (0/2)
src/zeek/auxil/broker/caf/libcaf_core/caf/meta/type_name.hpp,0.00% (0/6),0.00% (0/2),0.00% (0/2)
src/zeek/auxil/broker/caf/libcaf_core/caf/mixin/behavior_changer.hpp,81.25% (13/16),80.00% (4/5),80.00% (4/5)
src/zeek/auxil/broker/caf/libcaf_core/caf/mixin/requester.hpp,80.77% (21/26),100.00% (2/2),80.00% (4/5)
src/zeek/auxil/broker/caf/libcaf_core/caf/mixin/sender.hpp,81.25% (52/64),85.71% (6/7),85.71% (6/7)
src/zeek/auxil/broker/caf/libcaf_core/caf/mixin/subscriber.hpp,47.37% (9/19),66.67% (2/3),23.08% (3/13)
src/zeek/auxil/broker/caf/libcaf_core/caf/monitorable_actor.hpp,81.25% (13/16),100.00% (3/3),90.00% (9/10)
src/zeek/auxil/broker/caf/libcaf_core/caf/no_stages.hpp,50.00% (3/6),50.00% (1/2),50.00% (1/2)
src/zeek/auxil/broker/caf/libcaf_core/caf/node_id.hpp,7.77% (8/103),10.00% (3/30),13.51% (5/37)
src/zeek/auxil/broker/caf/libcaf_core/caf/none.hpp,18.18% (2/11),25.00% (1/4),25.00% (1/4)
src/zeek/auxil/broker/caf/libcaf_core/caf/optional.hpp,1.50% (2/133),3.03% (1/33),1.59% (1/63)
src/zeek/auxil/broker/caf/libcaf_core/caf/others.hpp,0.00% (0/6),0.00% (0/2),0.00% (0/2)
src/zeek/auxil/broker/caf/libcaf_core/caf/outbound_path.hpp,6.52% (3/46),25.00% (1/4),3.45% (1/29)
src/zeek/auxil/broker/caf/libcaf_core/caf/parser_state.hpp,0.00% (0/60),0.00% (0/11),0.00% (0/32)
src/zeek/auxil/broker/caf/libcaf_core/caf/pec.hpp,0.00% (0/3),0.00% (0/1),0.00% (0/1)
src/zeek/auxil/broker/caf/libcaf_core/caf/policy/categorized.hpp,78.57% (11/14),80.00% (4/5),80.00% (4/5)
src/zeek/auxil/broker/caf/libcaf_core/caf/policy/downstream_messages.hpp,35.71% (5/14),50.00% (3/6),50.00% (3/6)
src/zeek/auxil/broker/caf/libcaf_core/caf/policy/normal_messages.hpp,100.00% (5/5),100.00% (2/2),100.00% (2/2)
src/zeek/auxil/broker/caf/libcaf_core/caf/policy/single_response.hpp,63.64% (7/11),66.67% (2/3),66.67% (2/3)
src/zeek/auxil/broker/caf/libcaf_core/caf/policy/unprofiled.hpp,63.64% (7/11),60.00% (3/5),60.00% (3/5)
src/zeek/auxil/broker/caf/libcaf_core/caf/policy/upstream_messages.hpp,100.00% (5/5),100.00% (2/2),100.00% (2/2)
src/zeek/auxil/broker/caf/libcaf_core/caf/policy/urgent_messages.hpp,100.00% (5/5),100.00% (2/2),100.00% (2/2)
